id,country_name,league_name,season,stage,date,home_team,away_team,home_team_goal,away_team_goal,B365H,B365D,B365A,BSH,BSD,BSA,diff_goals,target
585,Belgium,Belgium Jupiler League,2010/2011,17,2011-01-18 00:00:00,KV Kortrijk,Sporting Lokeren,0,0,2.25,3.3,3.1,2.2,3.25,2.88,0,0
20214,Scotland,Scotland Premier League,2010/2011,19,2011-01-18 00:00:00,Kilmarnock,Heart of Midlothian,1,2,2.88,3.3,2.4,2.8,3.3,2.4,-1,1
20252,Scotland,Scotland Premier League,2010/2011,25,2011-01-18 00:00:00,Rangers,Inverness Caledonian Thistle,1,0,1.22,6.0,12.0,1.22,5.5,13.0,1,1
5620,France,France Ligue 1,2010/2011,18,2011-01-19 00:00:00,LOSC Lille,AS Nancy-Lorraine,3,0,1.4,4.2,8.5,1.44,3.8,7.5,3,1
11093,Italy,Italy Serie A,2010/2011,16,2011-01-19 00:00:00,Inter,Cesena,3,2,1.22,6.0,12.0,1.22,5.5,13.0,1,1
13976,Netherlands,Netherlands Eredivisie,2010/2011,19,2011-01-19 00:00:00,FC Twente,Heracles Almelo,5,0,1.29,5.0,8.5,1.3,5.0,9.0,5,1
13981,Netherlands,Netherlands Eredivisie,2010/2011,19,2011-01-19 00:00:00,Ajax,Feyenoord,2,0,1.25,5.0,11.0,1.25,5.5,10.0,2,1
13982,Netherlands,Netherlands Eredivisie,2010/2011,19,2011-01-19 00:00:00,VVV-Venlo,FC Utrecht,1,2,3.8,3.4,1.85,3.75,3.5,1.91,-1,1
13983,Netherlands,Netherlands Eredivisie,2010/2011,19,2011-01-19 00:00:00,AZ,N.E.C.,2,2,1.4,4.2,7.0,1.4,4.33,7.5,0,0
642,Belgium,Belgium Jupiler League,2010/2011,23,2011-01-21 00:00:00,KAS Eupen,Club Brugge KV,1,4,4.75,3.6,1.73,4.0,3.3,1.8,-3,1
8513,Germany,Germany 1. Bundesliga,2010/2011,19,2011-01-21 00:00:00,Hamburger SV,Eintracht Frankfurt,1,0,1.53,4.0,6.0,1.62,3.8,5.5,1,1
13994,Netherlands,Netherlands Eredivisie,2010/2011,20,2011-01-21 00:00:00,ADO Den Haag,SC Heerenveen,3,1,2.5,3.4,2.7,2.3,3.5,2.8,2,1
639,Belgium,Belgium Jupiler League,2010/2011,23,2011-01-22 00:00:00,KRC Genk,KV Kortrijk,3,2,1.5,4.1,6.5,1.44,3.8,6.5,1,1
640,Belgium,Belgium Jupiler League,2010/2011,23,2011-01-22 00:00:00,Beerschot AC,SV Zulte-Waregem,3,0,2.63,3.25,2.63,2.5,3.2,2.5,3,1
641,Belgium,Belgium Jupiler League,2010/2011,23,2011-01-22 00:00:00,Sporting Charleroi,KV Mechelen,0,0,3.5,3.4,2.05,3.4,3.2,2.0,0,0
643,Belgium,Belgium Jupiler League,2010/2011,23,2011-01-22 00:00:00,KVC Westerlo,Sint-Truidense VV,3,0,1.83,3.4,4.4,1.83,3.3,3.8,3,1
644,Belgium,Belgium Jupiler League,2010/2011,23,2011-01-22 00:00:00,KSV Cercle Brugge,Lierse SK,3,0,1.53,3.8,6.5,1.5,3.6,6.0,3,1
2649,England,England Premier League,2010/2011,24,2011-01-22 00:00:00,Manchester United,Birmingham City,5,0,1.2,6.5,15.0,1.2,6.0,15.0,5,1
2650,England,England Premier League,2010/2011,24,2011-01-22 00:00:00,Arsenal,Wigan Athletic,3,0,1.2,6.5,15.0,1.2,6.0,15.0,3,1
2651,England,England Premier League,2010/2011,24,2011-01-22 00:00:00,Aston Villa,Manchester City,1,0,3.5,3.4,2.1,3.6,3.2,2.1,1,1
2652,England,England Premier League,2010/2011,24,2011-01-22 00:00:00,Everton,West Ham United,2,2,1.5,4.0,7.5,1.5,3.75,7.5,0,0
2653,England,England Premier League,2010/2011,24,2011-01-22 00:00:00,Newcastle United,Tottenham Hotspur,1,1,3.5,3.4,2.1,3.2,3.4,2.2,0,0
2654,England,England Premier League,2010/2011,24,2011-01-22 00:00:00,Wolverhampton Wanderers,Liverpool,0,3,3.4,3.2,2.25,3.1,3.2,2.3,-3,1
2656,England,England Premier League,2010/2011,24,2011-01-22 00:00:00,Fulham,Stoke City,2,0,2.2,3.2,3.5,2.2,3.2,3.4,2,1
2658,England,England Premier League,2010/2011,24,2011-01-22 00:00:00,Blackpool,Sunderland,1,2,2.5,3.25,2.88,2.4,3.25,2.9,-1,1
5619,France,France Ligue 1,2010/2011,18,2011-01-22 00:00:00,RC Lens,SM Caen,2,0,2.1,3.1,3.75,2.1,3.1,3.4,2,1
8511,Germany,Germany 1. Bundesliga,2010/2011,19,2011-01-22 00:00:00,FC Bayern Munich,1. FC Kaiserslautern,5,1,1.22,6.0,12.0,1.2,6.0,12.0,4,1
8512,Germany,Germany 1. Bundesliga,2010/2011,19,2011-01-22 00:00:00,Borussia Dortmund,VfB Stuttgart,1,1,1.5,4.33,6.5,1.53,4.0,5.5,0,0
8514,Germany,Germany 1. Bundesliga,2010/2011,19,2011-01-22 00:00:00,1. FSV Mainz 05,VfL Wolfsburg,0,1,2.3,3.25,3.1,2.3,3.3,2.88,-1,1
8517,Germany,Germany 1. Bundesliga,2010/2011,19,2011-01-22 00:00:00,1. FC Köln,SV Werder Bremen,3,0,2.9,3.3,2.38,2.88,3.3,2.3,3,1
8518,Germany,Germany 1. Bundesliga,2010/2011,19,2011-01-22 00:00:00,SC Freiburg,1. FC Nürnberg,1,1,2.38,3.2,3.0,2.15,3.3,3.2,0,0
8519,Germany,Germany 1. Bundesliga,2010/2011,19,2011-01-22 00:00:00,Hannover 96,FC Schalke 04,0,1,2.9,3.3,2.38,2.8,3.3,2.38,-1,1
11151,Italy,Italy Serie A,2010/2011,21,2011-01-22 00:00:00,Palermo,Brescia,1,0,1.44,4.2,7.5,1.44,4.0,7.5,1,1
11153,Italy,Italy Serie A,2010/2011,21,2011-01-22 00:00:00,Parma,Catania,2,0,1.95,3.1,4.33,1.91,3.1,4.33,2,1
11156,Italy,Italy Serie A,2010/2011,21,2011-01-22 00:00:00,Roma,Cagliari,3,0,1.53,3.7,7.0,1.57,3.6,6.5,3,1
13995,Netherlands,Netherlands Eredivisie,2010/2011,20,2011-01-22 00:00:00,N.E.C.,NAC Breda,2,2,1.8,3.7,4.2,1.83,3.6,3.8,0,0
13996,Netherlands,Netherlands Eredivisie,2010/2011,20,2011-01-22 00:00:00,Willem II,Vitesse,1,0,3.4,3.4,2.1,3.2,3.4,2.1,1,1
13997,Netherlands,Netherlands Eredivisie,2010/2011,20,2011-01-22 00:00:00,Heracles Almelo,AZ,0,0,3.25,3.4,2.15,3.1,3.5,2.1,0,0
13998,Netherlands,Netherlands Eredivisie,2010/2011,20,2011-01-22 00:00:00,Feyenoord,De Graafschap,0,1,1.57,4.0,5.5,1.57,3.8,5.5,-1,1
18186,Portugal,Portugal Liga ZON Sagres,2010/2011,17,2011-01-22 00:00:00,SL Benfica,CD Nacional,4,2,1.25,5.25,13.0,1.25,5.0,10.0,2,1
18188,Portugal,Portugal Liga ZON Sagres,2010/2011,17,2011-01-22 00:00:00,SC Braga,Vitória Setúbal,2,2,1.4,4.4,8.0,1.4,4.2,7.0,0,0
18189,Portugal,Portugal Liga ZON Sagres,2010/2011,17,2011-01-22 00:00:00,Rio Ave FC,Vitória Guimarães,2,3,2.9,3.0,2.55,2.7,3.0,2.5,-1,1
18190,Portugal,Portugal Liga ZON Sagres,2010/2011,17,2011-01-22 00:00:00,FC Paços de Ferreira,"União de Leiria, SAD",1,1,2.05,3.2,3.75,2.1,3.2,3.2,0,0
18191,Portugal,Portugal Liga ZON Sagres,2010/2011,17,2011-01-22 00:00:00,SC Beira Mar,FC Porto,0,1,7.0,4.2,1.4,7.0,4.2,1.4,-1,1
18192,Portugal,Portugal Liga ZON Sagres,2010/2011,17,2011-01-22 00:00:00,Naval 1° de Maio,Portimonense,1,1,2.05,3.2,3.8,2.0,3.1,3.5,0,0
18193,Portugal,Portugal Liga ZON Sagres,2010/2011,17,2011-01-22 00:00:00,S.C. Olhanense,Académica de Coimbra,2,1,2.3,3.1,3.2,2.1,3.1,3.3,1,1
20240,Scotland,Scotland Premier League,2010/2011,23,2011-01-22 00:00:00,Celtic,Aberdeen,1,0,1.25,5.75,11.0,1.25,5.5,12.0,1,1
20241,Scotland,Scotland Premier League,2010/2011,23,2011-01-22 00:00:00,Motherwell,Hibernian,2,0,2.0,3.4,3.75,1.91,3.4,4.0,2,1
20242,Scotland,Scotland Premier League,2010/2011,23,2011-01-22 00:00:00,Heart of Midlothian,Rangers,1,0,3.75,3.4,2.0,3.75,3.5,1.95,1,1
20243,Scotland,Scotland Premier League,2010/2011,23,2011-01-22 00:00:00,St. Johnstone FC,St. Mirren,0,0,1.8,3.6,4.33,1.75,3.6,4.5,0,0
20244,Scotland,Scotland Premier League,2010/2011,23,2011-01-22 00:00:00,Kilmarnock,Dundee United,1,1,2.25,3.25,3.2,2.3,3.3,3.0,0,0
20245,Scotland,Scotland Premier League,2010/2011,23,2011-01-22 00:00:00,Inverness Caledonian Thistle,Hamilton Academical FC,1,1,1.91,3.3,4.2,1.91,3.4,4.0,0,0
22400,Spain,Spain LIGA BBVA,2010/2011,20,2011-01-22 00:00:00,FC Barcelona,Racing Santander,3,0,1.07,11.0,23.0,1.06,12.0,26.0,3,1
22401,Spain,Spain LIGA BBVA,2010/2011,20,2011-01-22 00:00:00,Valencia CF,Málaga CF,4,3,1.44,4.33,7.0,1.5,4.0,6.5,1,1
22403,Spain,Spain LIGA BBVA,2010/2011,20,2011-01-22 00:00:00,Sevilla FC,Levante UD,4,1,1.4,4.5,7.5,1.4,4.33,7.5,3,1
637,Belgium,Belgium Jupiler League,2010/2011,23,2011-01-23 00:00:00,RSC Anderlecht,Standard de Liège,2,0,1.62,3.9,5.25,1.62,3.5,5.0,2,1
638,Belgium,Belgium Jupiler League,2010/2011,23,2011-01-23 00:00:00,KAA Gent,Sporting Lokeren,2,1,1.73,3.5,5.0,1.73,3.4,4.2,1,1
2655,England,England Premier League,2010/2011,24,2011-01-23 00:00:00,Blackburn Rovers,West Bromwich Albion,2,0,2.25,3.3,3.25,2.2,3.25,3.25,2,1
8515,Germany,Germany 1. Bundesliga,2010/2011,19,2011-01-23 00:00:00,TSG 1899 Hoffenheim,FC St. Pauli,2,2,1.6,3.75,5.75,1.53,3.8,6.0,0,0
8516,Germany,Germany 1. Bundesliga,2010/2011,19,2011-01-23 00:00:00,Borussia Mönchengladbach,Bayer 04 Leverkusen,1,3,4.2,3.75,1.8,3.75,3.5,1.91,-2,1
11147,Italy,Italy Serie A,2010/2011,21,2011-01-23 00:00:00,Chievo Verona,Genoa,0,0,,,,,,,0,0
11148,Italy,Italy Serie A,2010/2011,21,2011-01-23 00:00:00,Udinese,Inter,3,1,3.2,3.25,2.25,3.1,3.25,2.3,2,1
11149,Italy,Italy Serie A,2010/2011,21,2011-01-23 00:00:00,Milan,Cesena,2,0,1.22,5.5,15.0,1.22,5.5,15.0,2,1
11150,Italy,Italy Serie A,2010/2011,21,2011-01-23 00:00:00,Sampdoria,Juventus,0,0,2.7,3.0,2.75,2.88,3.1,2.5,0,0
11152,Italy,Italy Serie A,2010/2011,21,2011-01-23 00:00:00,Bologna,Lazio,3,1,3.0,3.0,2.5,2.88,3.1,2.5,2,1
11154,Italy,Italy Serie A,2010/2011,21,2011-01-23 00:00:00,Fiorentina,Lecce,1,1,1.44,4.2,7.5,1.44,4.0,7.5,0,0
11155,Italy,Italy Serie A,2010/2011,21,2011-01-23 00:00:00,Bari,Napoli,0,2,3.9,3.1,2.05,3.6,3.1,2.1,-2,1
13999,Netherlands,Netherlands Eredivisie,2010/2011,20,2011-01-23 00:00:00,Roda JC Kerkrade,Excelsior,3,0,1.36,4.5,9.0,1.36,4.5,8.0,3,1
14000,Netherlands,Netherlands Eredivisie,2010/2011,20,2011-01-23 00:00:00,FC Utrecht,Ajax,3,0,4.0,3.4,1.91,3.8,3.6,1.83,3,1
14001,Netherlands,Netherlands Eredivisie,2010/2011,20,2011-01-23 00:00:00,FC Groningen,FC Twente,1,2,2.9,3.4,2.35,2.75,3.3,2.4,-1,1
14002,Netherlands,Netherlands Eredivisie,2010/2011,20,2011-01-23 00:00:00,VVV-Venlo,PSV,0,3,10.0,5.0,1.3,10.0,4.75,1.3,-3,1
22398,Spain,Spain LIGA BBVA,2010/2011,20,2011-01-23 00:00:00,Real Sporting de Gijón,Atlético Madrid,1,0,2.9,3.3,2.38,2.9,3.25,2.38,1,1
22402,Spain,Spain LIGA BBVA,2010/2011,20,2011-01-23 00:00:00,Real Zaragoza,RC Deportivo de La Coruña,1,0,2.0,3.4,3.75,2.05,3.25,3.6,1,1
22404,Spain,Spain LIGA BBVA,2010/2011,20,2011-01-23 00:00:00,Getafe CF,RCD Espanyol,1,3,2.1,3.3,3.5,2.2,3.3,3.2,-2,1
22405,Spain,Spain LIGA BBVA,2010/2011,20,2011-01-23 00:00:00,Villarreal CF,Real Sociedad,2,1,1.5,4.1,6.5,1.53,3.8,6.5,1,1
22406,Spain,Spain LIGA BBVA,2010/2011,20,2011-01-23 00:00:00,UD Almería,CA Osasuna,3,2,2.2,3.2,3.4,2.2,3.25,3.2,1,1
22407,Spain,Spain LIGA BBVA,2010/2011,20,2011-01-23 00:00:00,Real Madrid CF,RCD Mallorca,1,0,1.17,7.0,15.0,1.17,7.0,15.0,1,1
2657,England,England Premier League,2010/2011,24,2011-01-24 00:00:00,Bolton Wanderers,Chelsea,0,4,6.0,3.75,1.62,5.5,3.6,1.62,-4,1
18187,Portugal,Portugal Liga ZON Sagres,2010/2011,17,2011-01-24 00:00:00,CS Marítimo,Sporting CP,0,3,4.33,3.1,1.83,4.0,3.25,1.83,-3,1
22399,Spain,Spain LIGA BBVA,2010/2011,20,2011-01-24 00:00:00,Athletic Club de Bilbao,Hércules Club de Fútbol,3,0,1.73,3.6,4.75,1.75,3.5,4.5,3,1
2566,England,England Premier League,2010/2011,16,2011-01-25 00:00:00,Blackpool,Manchester United,2,3,8.0,5.0,1.36,7.5,4.75,1.36,-1,1
2587,England,England Premier League,2010/2011,18,2011-01-25 00:00:00,Wigan Athletic,Aston Villa,1,2,3.2,3.25,2.3,2.88,3.25,2.38,-1,1
2580,England,England Premier League,2010/2011,18,2011-01-26 00:00:00,Liverpool,Fulham,1,0,1.53,3.8,7.0,1.57,3.75,5.5,1,1
18218,Portugal,Portugal Liga ZON Sagres,2010/2011,20,2011-01-26 00:00:00,FC Porto,CD Nacional,3,0,1.2,5.5,13.0,1.2,5.5,12.0,3,1
20246,Scotland,Scotland Premier League,2010/2011,24,2011-01-26 00:00:00,Celtic,Heart of Midlothian,4,0,1.44,4.33,7.0,1.5,4.0,6.5,4,1
20247,Scotland,Scotland Premier League,2010/2011,24,2011-01-26 00:00:00,Hibernian,Rangers,0,2,7.0,4.33,1.44,6.5,4.0,1.5,-2,1
20248,Scotland,Scotland Premier League,2010/2011,24,2011-01-26 00:00:00,St. Johnstone FC,Motherwell,1,0,2.5,3.3,2.75,2.5,3.25,2.75,1,1
20249,Scotland,Scotland Premier League,2010/2011,24,2011-01-26 00:00:00,Inverness Caledonian Thistle,Aberdeen,0,2,2.25,3.25,3.2,2.3,3.3,3.0,-2,1
20250,Scotland,Scotland Premier League,2010/2011,24,2011-01-26 00:00:00,St. Mirren,Dundee United,1,1,3.0,3.25,2.38,2.88,3.25,2.38,0,0
648,Belgium,Belgium Jupiler League,2010/2011,24,2011-01-28 00:00:00,SV Zulte-Waregem,KRC Genk,0,1,3.5,3.6,2.0,3.1,3.25,2.1,-1,1
8531,Germany,Germany 1. Bundesliga,2010/2011,20,2011-01-28 00:00:00,Bayer 04 Leverkusen,Hannover 96,2,0,1.53,4.0,6.0,1.53,4.0,6.0,2,1
14003,Netherlands,Netherlands Eredivisie,2010/2011,21,2011-01-28 00:00:00,N.E.C.,Heracles Almelo,1,1,1.8,3.75,4.33,1.73,3.6,4.5,0,0
645,Belgium,Belgium Jupiler League,2010/2011,24,2011-01-29 00:00:00,Club Brugge KV,Beerschot AC,1,0,1.44,4.33,7.0,1.4,4.2,6.5,1,1
646,Belgium,Belgium Jupiler League,2010/2011,24,2011-01-29 00:00:00,Standard de Liège,KVC Westerlo,2,1,1.57,3.8,6.0,1.57,3.5,5.4,1,1
649,Belgium,Belgium Jupiler League,2010/2011,24,2011-01-29 00:00:00,Sporting Lokeren,KAS Eupen,0,2,1.57,3.8,6.0,1.53,3.75,5.4,-2,1
650,Belgium,Belgium Jupiler League,2010/2011,24,2011-01-29 00:00:00,KV Kortrijk,KSV Cercle Brugge,2,1,1.95,3.5,3.8,1.95,3.3,3.4,1,1
652,Belgium,Belgium Jupiler League,2010/2011,24,2011-01-29 00:00:00,Lierse SK,Sporting Charleroi,1,0,1.91,3.4,4.0,1.83,3.3,3.8,1,1
5659,France,France Ligue 1,2010/2011,21,2011-01-29 00:00:00,AC Arles-Avignon,Paris Saint-Germain,1,2,7.0,4.0,1.5,6.5,3.75,1.5,-1,1
5661,France,France Ligue 1,2010/2011,21,2011-01-29 00:00:00,SM Caen,AJ Auxerre,2,0,2.4,3.0,3.2,2.4,3.1,2.88,2,1
5662,France,France Ligue 1,2010/2011,21,2011-01-29 00:00:00,LOSC Lille,RC Lens,1,0,1.36,4.5,9.0,1.36,4.5,7.5,1,1
5663,France,France Ligue 1,2010/2011,21,2011-01-29 00:00:00,FC Lorient,Stade Brestois 29,2,0,1.91,3.25,4.33,1.95,3.2,3.75,2,1
5666,France,France Ligue 1,2010/2011,21,2011-01-29 00:00:00,AS Saint-Étienne,Toulouse FC,2,1,2.2,3.0,3.6,2.2,3.1,3.2,1,1
5667,France,France Ligue 1,2010/2011,21,2011-01-29 00:00:00,FC Sochaux-Montbéliard,Stade Rennais FC,5,1,2.4,3.0,3.2,2.5,3.1,2.75,4,1
5668,France,France Ligue 1,2010/2011,21,2011-01-29 00:00:00,Valenciennes FC,Olympique Lyonnais,2,1,3.75,3.1,2.1,3.6,3.1,2.05,1,1
8529,Germany,Germany 1. Bundesliga,2010/2011,20,2011-01-29 00:00:00,FC Schalke 04,TSG 1899 Hoffenheim,0,1,1.73,3.5,5.0,1.73,3.5,4.75,-1,1
8530,Germany,Germany 1. Bundesliga,2010/2011,20,2011-01-29 00:00:00,SV Werder Bremen,FC Bayern Munich,1,3,4.75,4.0,1.67,4.5,3.6,1.73,-2,1
8533,Germany,Germany 1. Bundesliga,2010/2011,20,2011-01-29 00:00:00,VfL Wolfsburg,Borussia Dortmund,0,3,4.0,3.75,1.83,3.75,3.4,1.91,-3,1
8535,Germany,Germany 1. Bundesliga,2010/2011,20,2011-01-29 00:00:00,1. FC Nürnberg,Hamburger SV,2,0,3.3,3.5,2.1,3.1,3.4,2.15,2,1
8536,Germany,Germany 1. Bundesliga,2010/2011,20,2011-01-29 00:00:00,1. FC Kaiserslautern,1. FSV Mainz 05,0,1,2.2,3.3,3.25,2.25,3.3,3.0,-1,1
8537,Germany,Germany 1. Bundesliga,2010/2011,20,2011-01-29 00:00:00,FC St. Pauli,1. FC Köln,3,0,2.3,3.3,3.1,2.3,3.25,3.0,3,1
11162,Italy,Italy Serie A,2010/2011,22,2011-01-29 00:00:00,Catania,Milan,0,2,4.75,3.3,1.8,4.5,3.3,1.8,-2,1
11164,Italy,Italy Serie A,2010/2011,22,2011-01-29 00:00:00,Lazio,Fiorentina,2,0,2.1,3.1,3.75,2.1,3.0,3.75,2,1
14005,Netherlands,Netherlands Eredivisie,2010/2011,21,2011-01-29 00:00:00,Vitesse,Roda JC Kerkrade,5,2,3.1,3.3,2.3,3.0,3.4,2.2,3,1
14006,Netherlands,Netherlands Eredivisie,2010/2011,21,2011-01-29 00:00:00,AZ,VVV-Venlo,6,1,1.22,6.0,13.0,1.22,5.5,11.0,5,1
14007,Netherlands,Netherlands Eredivisie,2010/2011,21,2011-01-29 00:00:00,PSV,Willem II,2,1,1.09,10.0,23.0,1.08,9.0,21.0,1,1
20251,Scotland,Scotland Premier League,2010/2011,24,2011-01-29 00:00:00,Hamilton Academical FC,Kilmarnock,1,1,2.7,3.25,2.38,2.8,3.3,2.4,0,0
20255,Scotland,Scotland Premier League,2010/2011,25,2011-01-29 00:00:00,Heart of Midlothian,St. Johnstone FC,1,0,1.62,3.5,5.25,1.62,3.6,5.75,1,1
22408,Spain,Spain LIGA BBVA,2010/2011,21,2011-01-29 00:00:00,RCD Mallorca,Real Sporting de Gijón,0,4,1.8,3.25,5.0,1.75,3.4,4.5,-4,1
22410,Spain,Spain LIGA BBVA,2010/2011,21,2011-01-29 00:00:00,Hércules Club de Fútbol,FC Barcelona,0,3,15.0,7.0,1.17,17.0,6.0,1.17,-3,1
22412,Spain,Spain LIGA BBVA,2010/2011,21,2011-01-29 00:00:00,Málaga CF,Real Zaragoza,1,2,1.83,3.5,4.33,1.91,3.4,3.6,-1,1
22413,Spain,Spain LIGA BBVA,2010/2011,21,2011-01-29 00:00:00,RC Deportivo de La Coruña,Sevilla FC,3,3,3.5,3.3,2.1,3.25,3.25,2.1,0,0
22414,Spain,Spain LIGA BBVA,2010/2011,21,2011-01-29 00:00:00,Levante UD,Getafe CF,2,0,2.8,3.25,2.5,2.75,3.25,2.38,2,1
22416,Spain,Spain LIGA BBVA,2010/2011,21,2011-01-29 00:00:00,Real Sociedad,UD Almería,2,0,2.0,3.4,3.75,1.95,3.3,3.6,2,1
647,Belgium,Belgium Jupiler League,2010/2011,24,2011-01-30 00:00:00,Sint-Truidense VV,KAA Gent,1,1,4.0,3.4,1.91,3.75,3.4,1.83,0,0
651,Belgium,Belgium Jupiler League,2010/2011,24,2011-01-30 00:00:00,KV Mechelen,RSC Anderlecht,0,0,4.75,3.75,1.7,4.33,3.6,1.67,0,0
5660,France,France Ligue 1,2010/2011,21,2011-01-30 00:00:00,Girondins de Bordeaux,OGC Nice,2,0,1.67,3.5,5.5,1.62,3.5,5.5,2,1
5664,France,France Ligue 1,2010/2011,21,2011-01-30 00:00:00,AS Monaco,Olympique de Marseille,0,0,3.6,3.0,2.2,3.3,3.1,2.15,0,0
5665,France,France Ligue 1,2010/2011,21,2011-01-30 00:00:00,AS Nancy-Lorraine,Montpellier Hérault SC,1,2,2.25,3.1,3.4,2.25,3.1,3.1,-1,1
8532,Germany,Germany 1. Bundesliga,2010/2011,20,2011-01-30 00:00:00,VfB Stuttgart,SC Freiburg,0,1,1.53,3.8,6.5,1.57,3.8,5.5,-1,1
8534,Germany,Germany 1. Bundesliga,2010/2011,20,2011-01-30 00:00:00,Eintracht Frankfurt,Borussia Mönchengladbach,0,1,2.0,3.5,3.6,2.0,3.5,3.5,-1,1
11157,Italy,Italy Serie A,2010/2011,22,2011-01-30 00:00:00,Napoli,Sampdoria,4,0,1.57,3.6,6.5,1.53,3.6,6.5,4,1
11159,Italy,Italy Serie A,2010/2011,22,2011-01-30 00:00:00,Juventus,Udinese,1,2,2.1,3.3,3.5,2.1,3.2,3.4,-1,1
11160,Italy,Italy Serie A,2010/2011,22,2011-01-30 00:00:00,Genoa,Parma,3,1,1.91,3.3,4.2,2.0,3.2,3.75,2,1
11161,Italy,Italy Serie A,2010/2011,22,2011-01-30 00:00:00,Inter,Palermo,3,2,1.67,3.5,5.5,1.7,3.5,4.75,1,1
11163,Italy,Italy Serie A,2010/2011,22,2011-01-30 00:00:00,Brescia,Chievo Verona,0,3,2.4,3.0,3.2,2.4,3.0,3.0,-3,1
11165,Italy,Italy Serie A,2010/2011,22,2011-01-30 00:00:00,Lecce,Cesena,1,1,2.1,3.1,3.75,2.15,3.2,3.3,0,0
11166,Italy,Italy Serie A,2010/2011,22,2011-01-30 00:00:00,Cagliari,Bari,2,1,1.67,3.5,5.5,1.7,3.5,4.75,1,1
14008,Netherlands,Netherlands Eredivisie,2010/2011,21,2011-01-30 00:00:00,NAC Breda,Ajax,0,3,5.25,4.0,1.6,5.25,4.2,1.57,-3,1
14009,Netherlands,Netherlands Eredivisie,2010/2011,21,2011-01-30 00:00:00,SC Heerenveen,FC Groningen,1,4,1.91,3.6,3.75,1.91,3.5,3.75,-3,1
14010,Netherlands,Netherlands Eredivisie,2010/2011,21,2011-01-30 00:00:00,Excelsior,ADO Den Haag,1,5,3.0,3.4,2.3,3.1,3.3,2.2,-4,1
14011,Netherlands,Netherlands Eredivisie,2010/2011,21,2011-01-30 00:00:00,FC Twente,Feyenoord,2,1,1.29,5.0,8.5,1.29,5.0,10.0,1,1
20253,Scotland,Scotland Premier League,2010/2011,25,2011-01-30 00:00:00,Dundee United,Hibernian,3,0,1.73,3.5,4.33,1.67,3.6,5.0,3,1
22409,Spain,Spain LIGA BBVA,2010/2011,21,2011-01-30 00:00:00,Atlético Madrid,Athletic Club de Bilbao,0,2,1.83,3.5,4.33,1.8,3.5,4.0,-2,1
22415,Spain,Spain LIGA BBVA,2010/2011,21,2011-01-30 00:00:00,RCD Espanyol,Villarreal CF,0,1,2.5,3.25,2.8,2.4,3.25,2.75,-1,1
22417,Spain,Spain LIGA BBVA,2010/2011,21,2011-01-30 00:00:00,CA Osasuna,Real Madrid CF,1,0,9.0,5.0,1.33,9.0,5.0,1.29,1,1
22411,Spain,Spain LIGA BBVA,2010/2011,21,2011-01-31 00:00:00,Racing Santander,Valencia CF,1,1,3.5,3.3,2.1,3.25,3.25,2.1,0,0
2659,England,England Premier League,2010/2011,25,2011-02-01 00:00:00,Manchester United,Aston Villa,3,1,1.33,5.0,9.5,1.3,5.0,9.0,2,1
2660,England,England Premier League,2010/2011,25,2011-02-01 00:00:00,Arsenal,Everton,2,1,1.4,4.5,8.5,1.44,4.2,7.0,1,1
2661,England,England Premier League,2010/2011,25,2011-02-01 00:00:00,Sunderland,Chelsea,2,4,5.5,3.6,1.67,5.0,3.6,1.67,-2,1
2664,England,England Premier League,2010/2011,25,2011-02-01 00:00:00,West Bromwich Albion,Wigan Athletic,2,2,1.73,3.6,5.0,1.73,3.5,4.75,0,0
11167,Italy,Italy Serie A,2010/2011,23,2011-02-01 00:00:00,Milan,Lazio,0,0,1.57,3.6,6.5,1.55,3.8,6.0,0,0
14004,Netherlands,Netherlands Eredivisie,2010/2011,21,2011-02-01 00:00:00,De Graafschap,FC Utrecht,0,0,3.25,3.3,2.2,3.0,3.4,2.25,0,0
20195,Scotland,Scotland Premier League,2010/2011,16,2011-02-01 00:00:00,St. Johnstone FC,Hamilton Academical FC,2,0,1.83,3.5,4.33,1.83,3.4,4.33,2,1
20196,Scotland,Scotland Premier League,2010/2011,16,2011-02-01 00:00:00,Aberdeen,Celtic,0,3,7.5,4.2,1.44,7.5,4.2,1.44,-3,1
617,Belgium,Belgium Jupiler League,2010/2011,20,2011-02-02 00:00:00,Sporting Lokeren,KSV Cercle Brugge,2,1,1.91,3.25,3.75,1.91,3.3,3.5,1,1
623,Belgium,Belgium Jupiler League,2010/2011,21,2011-02-02 00:00:00,KRC Genk,Sint-Truidense VV,1,1,1.33,4.5,8.0,1.29,4.75,8.0,0,0
624,Belgium,Belgium Jupiler League,2010/2011,21,2011-02-02 00:00:00,Sporting Charleroi,Beerschot AC,2,0,2.75,3.2,2.38,2.88,3.2,2.2,2,1
625,Belgium,Belgium Jupiler League,2010/2011,21,2011-02-02 00:00:00,KV Mechelen,KV Kortrijk,1,0,2.0,3.2,3.5,2.0,3.25,3.3,1,1
626,Belgium,Belgium Jupiler League,2010/2011,21,2011-02-02 00:00:00,KAS Eupen,SV Zulte-Waregem,0,2,2.7,3.1,2.5,2.6,3.2,2.4,-2,1
2662,England,England Premier League,2010/2011,25,2011-02-02 00:00:00,Birmingham City,Manchester City,2,2,4.5,3.5,1.83,4.2,3.4,1.83,0,0
